,date,N_elements,Rank,Score,Items,Price,Close
224,2021-08-23,6524,3503,65.4884,2,72.5,3319.25732421875
225,2021-08-23,6549,7794,50.0555,2,60.0,3319.25732421875
226,2021-08-23,6560,2344,78.4378,2,74.0,3319.25732421875
227,2021-08-23,6562,3503,65.4884,2,56.45,3319.25732421875
228,2021-08-23,6570,7794,50.0555,2,0.0,3319.25732421875
229,2021-08-23,6570,7794,50.0555,2,61.0,3319.25732421875
230,2021-08-23,6617,2035,84.603,2,114.99,3319.25732421875
231,2021-08-23,6620,731,146.0171,2,61.49,3319.25732421875
232,2021-08-23,6622,2565,77.5395,2,115.0,3319.25732421875
233,2021-08-23,6645,7072,52.494,2,65.0,3319.25732421875
234,2021-08-23,6648,2035,84.603,2,118.5,3319.25732421875
235,2021-08-23,6676,5768,55.7841,2,75.0,3319.25732421875
236,2021-08-23,6676,5768,55.7841,2,62.14,3319.25732421875
237,2021-08-23,6678,7794,50.0555,2,77.14,3319.25732421875
238,2021-08-23,6678,7794,50.0555,2,62.0,3319.25732421875
239,2021-08-23,6691,7072,52.494,2,73.0,3319.25732421875
240,2021-08-23,6742,9464,38.252,2,59.88,3319.25732421875
241,2021-08-23,6765,7794,50.0555,2,54.14,3319.25732421875
242,2021-08-23,6783,2464,77.9791,2,64.95,3319.25732421875
243,2021-08-23,6810,7794,50.0555,2,69.0,3319.25732421875
244,2021-08-23,6830,7072,52.494,2,64.99,3319.25732421875
245,2021-08-23,6846,5768,55.7841,2,63.8,3319.25732421875
246,2021-08-23,6846,5768,55.7841,2,55.0,3319.25732421875
247,2021-08-23,6879,5066,59.78,2,90.0,3319.25732421875
248,2021-08-23,6979,580,158.9375,2,142.69,3319.25732421875
249,2021-08-23,7051,5066,59.78,2,74.99,3319.25732421875
250,2021-08-23,7072,9464,38.252,2,68.0,3319.25732421875
251,2021-08-23,7131,9127,45.8101,2,75.0,3319.25732421875
252,2021-08-23,7144,4775,61.9858,2,220.0,3319.25732421875
253,2021-08-23,7160,8278,49.7292,2,54.95,3319.25732421875
254,2021-08-23,7163,580,158.9375,2,165.0,3319.25732421875
255,2021-08-23,7168,7072,52.494,2,135.0,3319.25732421875
256,2021-08-23,7172,4332,63.118,2,69.42,3319.25732421875
257,2021-08-23,7180,2122,84.2438,2,74.0,3319.25732421875
258,2021-08-23,7209,1398,101.7571,2,200.0,3319.25732421875
259,2021-08-23,7268,7072,52.494,2,69.69,3319.25732421875
260,2021-08-23,7298,1570,96.925,2,80.08,3319.25732421875
261,2021-08-23,7325,4930,61.0982,2,59.0,3319.25732421875
262,2021-08-23,7370,5768,55.7841,2,75.69,3319.25732421875
263,2021-08-23,7392,6436,54.763,2,53.48,3319.25732421875
264,2021-08-23,7404,275,299.5341,2,75.0,3319.25732421875
265,2021-08-23,7404,275,299.5341,2,63.0,3319.25732421875
266,2021-08-23,7411,4988,60.2189,2,59.78,3319.25732421875
267,2021-08-23,7429,7794,50.0555,2,67.47,3319.25732421875
268,2021-08-23,7429,7794,50.0555,2,53.11,3319.25732421875
269,2021-08-23,7471,8466,48.2867,2,138.0,3319.25732421875
270,2021-08-23,7549,2775,72.5205,2,75.0,3319.25732421875
271,2021-08-23,7554,2565,77.5395,2,71.0,3319.25732421875
272,2021-08-23,7568,1194,109.3152,2,78.0,3319.25732421875
273,2021-08-23,7605,5066,59.78,2,69.0,3319.25732421875
274,2021-08-23,7622,6436,54.763,2,89.99,3319.25732421875
275,2021-08-23,7648,9127,45.8101,2,70.0,3319.25732421875
276,2021-08-23,7697,9464,38.252,2,95.0,3319.25732421875
277,2021-08-23,7735,7794,50.0555,2,55.0,3319.25732421875
278,2021-08-23,7740,8278,49.7292,2,82.0,3319.25732421875
279,2021-08-23,7746,5066,59.78,2,125.0,3319.25732421875
280,2021-08-23,7750,3643,64.4091,2,66.6,3319.25732421875
281,2021-08-23,7751,1194,109.3152,2,69.69,3319.25732421875
282,2021-08-23,7835,6920,52.6608,2,64.95,3319.25732421875
283,2021-08-23,7842,8687,47.8441,2,65.0,3319.25732421875
284,2021-08-23,7842,8687,47.8441,2,65.0,3319.25732421875
